auxco_id,title,similar_auxco_id,similar_title,similarity,default_kldb_id
5187,Farb- und Lacktechniker/in,5303,Restaurator/in - Maler- und Lackiererhandwerk,mittel,22203
5188,Farb- und Lackingenieur/in,5187,Farb- und Lacktechniker/in,hoch,22204
5188,Farb- und Lackingenieur/in,4012,Ingenieur/in - Chemietechnik,mittel,22204
5188,Farb- und Lackingenieur/in,5191,Lackierermeister/in,mittel,22204
5189,Fahrzeuglackierer/in,5186,Lackierer/in,hoch,22212
5189,Fahrzeuglackierer/in,3023,Maler/in und Lackierer/in,hoch,22212
5189,Fahrzeuglackierer/in,2029,Oberflächenbeschichter/in,mittel,22212
5189,Fahrzeuglackierer/in,2076,Kraftfahrzeugmechatroniker/in,mittel,22212
5190,Lacklaborant/in,5187,Farb- und Lacktechniker/in,hoch,22222
5190,Lacklaborant/in,5188,Farb- und Lackingenieur/in,hoch,22222
5190,Lacklaborant/in,4013,Chemisch-Technische/r Assistent/in,hoch,22222
5191,Lackierermeister/in,5188,Farb- und Lackingenieur/in,mittel,22293
5191,Lackierermeister/in,5314,"Handwerksmeister/in - Maler-, Lackier- und Stuckateurarbeiten",hoch,22293
5192,Helfer/in - Holz und Flechtwaren,5193,Holzbearbeitungsmechaniker/in,hoch,22301
5192,Helfer/in - Holz und Flechtwaren,5316,Trockenbauer/in,mittel,22301
5192,Helfer/in - Holz und Flechtwaren,5298,Bodenleger/in,mittel,22301
5193,Holzbearbeitungsmechaniker/in,5194,Holztechniker/in,mittel,22302
5193,Holzbearbeitungsmechaniker/in,5198,Holzmechaniker/in,hoch,22302
5193,Holzbearbeitungsmechaniker/in,5200,Tischler/in,hoch,22302
5193,Holzbearbeitungsmechaniker/in,5205,Wagner/in,mittel,22302
5193,Holzbearbeitungsmechaniker/in,5206,Böttcher/in,mittel,22302
5193,Holzbearbeitungsmechaniker/in,5192,Helfer/in - Holz und Flechtwaren,hoch,22302
5194,Holztechniker/in,5193,Holzbearbeitungsmechaniker/in,mittel,22303
5194,Holztechniker/in,5195,Holzingenieur/in,hoch,22303
5194,Holztechniker/in,5202,Techniker/in - Holz- und Möbelbau,hoch,22303
5194,Holztechniker/in,1717,Industriemeister/in - Holz- und Sägeindustrie,mittel,22303
5194,Holztechniker/in,5208,Handwerksmeister/in - Holz,mittel,22303
5195,Holzingenieur/in,5194,Holztechniker/in,hoch,22304
5195,Holzingenieur/in,1717,Industriemeister/in - Holz- und Sägeindustrie,mittel,22304
5195,Holzingenieur/in,5208,Handwerksmeister/in - Holz,mittel,22304
5196,Holz- und Korktrockner/in und –imprägnierer/in,5193,Holzbearbeitungsmechaniker/in,hoch,22312
5196,Holz- und Korktrockner/in und –imprägnierer/in,5192,Helfer/in - Holz und Flechtwaren,mittel,22312
5197,Sägewerker/in,5193,Holzbearbeitungsmechaniker/in,hoch,22322
5197,Sägewerker/in,5198,Holzmechaniker/in,mittel,22322
5198,Holzmechaniker/in,5193,Holzbearbeitungsmechaniker/in,hoch,22332
5198,Holzmechaniker/in,5292,Zimmerer/Zimmerin,mittel,22332
5198,Holzmechaniker/in,5293,Bautischler/in,mittel,22332
5199,Holztechniker/in – Automatisierungstechnik,5194,Holztechniker/in,hoch,22333
5199,Holztechniker/in – Automatisierungstechnik,5195,Holzingenieur/in,hoch,22333
5200,Tischler/in,5193,Holzbearbeitungsmechaniker/in,hoch,22342
5200,Tischler/in,5197,Sägewerker/in,mittel,22342
5200,Tischler/in,5198,Holzmechaniker/in,hoch,22342
5200,Tischler/in,5292,Zimmerer/Zimmerin,mittel,22342
5200,Tischler/in,5293,Bautischler/in,hoch,22342
5201,Restaurator/in - Möbel und Holzobjekte,5200,Tischler/in,mittel,22343
5201,Restaurator/in - Möbel und Holzobjekte,5318,Restaurator/in - Zimmererhandwerk,hoch,22343
5201,Restaurator/in - Möbel und Holzobjekte,5194,Holztechniker/in,mittel,22343
5201,Restaurator/in - Möbel und Holzobjekte,5202,Techniker/in - Holz- und Möbelbau,mittel,22343
5202,Techniker/in - Holz- und Möbelbau,5199,Holztechniker/in – Automatisierungstechnik,hoch,22343
5202,Techniker/in - Holz- und Möbelbau,5194,Holztechniker/in,hoch,22343
5202,Techniker/in - Holz- und Möbelbau,5195,Holzingenieur/in,mittel,22343
5202,Techniker/in - Holz- und Möbelbau,5200,Tischler/in,hoch,22343
5202,Techniker/in - Holz- und Möbelbau,5201,Restaurator/in - Möbel und Holzobjekte,mittel,22343
5202,Techniker/in - Holz- und Möbelbau,5193,Holzbearbeitungsmechaniker/in,mittel,22343
5203,Bürsten- und Pinselmacher/in,5203,Flechtwarenmacher/in,mittel,22352
5204,Flechtwarenmacher/in,5202,Bürsten- und Pinselmacher/in,mittel,22352
5205,Wagner/in,5206,Böttcher/in,mittel,22382
5205,Wagner/in,5193,Holzbearbeitungsmechaniker/in,mittel,22382
5206,Böttcher/in,5205,Wagner/in,mittel,22382
5206,Böttcher/in,5193,Holzbearbeitungsmechaniker/in,mittel,22382
1717,Industriemeister/in - Holz- und Sägeindustrie,5208,Tischler- / Schreinermeister/in,hoch,22393
1717,Industriemeister/in - Holz- und Sägeindustrie,1717,Industriemeister/in - Holz- und Sägeindustrie,hoch,22393
1717,Industriemeister/in - Holz- und Sägeindustrie,5194,Holztechniker/in,hoch,22393
1717,Industriemeister/in - Holz- und Sägeindustrie,5293,Bautischler/in,mittel,22393
1717,Industriemeister/in - Holz- und Sägeindustrie,5292,Zimmerer/Zimmerin,mittel,22393
1717,Industriemeister/in - Holz- und Sägeindustrie,5318,Restaurator/in - Zimmererhandwerk,mittel,22393
5208,Handwerksmeister/in - Holz,1717,Industriemeister/in - Holz- und Sägeindustrie,hoch,22393
5208,Handwerksmeister/in - Holz,5194,Holztechniker/in,hoch,22393
5208,Handwerksmeister/in - Holz,5293,Bautischler/in,mittel,22393
5208,Handwerksmeister/in - Holz,5292,Zimmerer/Zimmerin,mittel,22393
5210,Papierverarbeitungshelfer/in,5211,Papiertechnologe/-technologin,hoch,23101
5211,Papiertechnologe/-technologin,5210,Papierverarbeitungshelfer/in,mittel,23112
5211,Papiertechnologe/-technologin,5212,Techniker/in - Papiertechnik,mittel,23112
5211,Papiertechnologe/-technologin,5214,Packmitteltechnologe/-technologin,hoch,23112
5212,Techniker/in - Papiertechnik,5211,Papiertechnologe/-technologin,mittel,23113
5212,Techniker/in - Papiertechnik,5213,Papieringenieur/in,hoch,23113
5212,Techniker/in - Papiertechnik,1722,Maschinenbauingenieur/in,mittel,23113
5213,Papieringenieur/in,5212,Techniker/in - Papiertechnik,mittel,23114
5213,Papieringenieur/in,1718,Techniker/in - Druck- und Medientechnik,mittel,23114
5213,Papieringenieur/in,5217,Verpackungsingenieur/in,mittel,23114
5213,Papieringenieur/in,1722,Maschinenbauingenieur/in,mittel,23114
5214,Packmitteltechnologe/-technologin,5210,Papierverarbeitungshelfer/in,mittel,23122
5214,Packmitteltechnologe/-technologin,5216,Mustermacher/in - Verpackungsmittelherstellung,hoch,23122
5214,Packmitteltechnologe/-technologin,5211,Papiertechnologe/-technologin,mittel,23122
5214,Packmitteltechnologe/-technologin,5237,Buchbinder/in,mittel,23122
5215,Lebensmittelverpackungstechniker/in,5216,Mustermacher/in - Verpackungsmittelherstellung,hoch,23123
5215,Lebensmittelverpackungstechniker/in,5214,Packmitteltechnologe/-technologin,mittel,23123
5215,Lebensmittelverpackungstechniker/in,5217,Verpackungsingenieur/in,hoch,23123
5215,Lebensmittelverpackungstechniker/in,5218,Industriemeister/in - Papiererzeugung,mittel,23123
5216,Mustermacher/in - Verpackungsmittelherstellung,5215,Lebensmittelverpackungstechniker/in,hoch,23123
5216,Mustermacher/in - Verpackungsmittelherstellung,5214,Packmitteltechnologe/-technologin,mittel,23123
5216,Mustermacher/in - Verpackungsmittelherstellung,5217,Verpackungsingenieur/in,hoch,23123
5217,Verpackungsingenieur/in,5216,Mustermacher/in - Verpackungsmittelherstellung,hoch,23124
5217,Verpackungsingenieur/in,5218,Industriemeister/in - Papiererzeugung,mittel,23124
5217,Verpackungsingenieur/in,5213,Papieringenieur/in,mittel,23124
5218,Industriemeister/in - Papiererzeugung,5217,Verpackungsingenieur/in,hoch,23193
5218,Industriemeister/in - Papiererzeugung,1701,Druckermeister/in,hoch,23193
5218,Industriemeister/in - Papiererzeugung,5212,Techniker/in - Papiertechnik,hoch,23193
5218,Industriemeister/in - Papiererzeugung,5213,Papieringenieur/in,mittel,23193
5222,Mediengestalter/in - Digital und Print,5219,Grafikdesigner/in,hoch,23212
5222,Mediengestalter/in - Digital und Print,5234,Drucker/in,mittel,23212
5222,Mediengestalter/in - Digital und Print,3503,Marketingassistent/in,mittel,23212
5222,Mediengestalter/in - Digital und Print,1839,Produkt- und Industriedesigner/in,mittel,23212
5222,Mediengestalter/in - Digital und Print,5124,Ausstellungsgestalter/in,mittel,23212
5219,Grafikdesigner/in,5222,Mediengestalter/in - Digital und Print,hoch,23222
5219,Grafikdesigner/in,3503,Marketingassistent/in,mittel,23222
5220,Video- und Game-Designer/in,5219,Grafikdesigner/in,mittel,23223
5220,Video- und Game-Designer/in,5220,Video- und Game-Designer/in,hoch,23223
5220,Video- und Game-Designer/in,5240,Medien- und Kommunikationsdesigner/in,hoch,23223
5220,Video- und Game-Designer/in,5221,Informationsarchitekt/in,mittel,23223
5221,Informationsarchitekt/in,4043,Medieninformatiker/in,hoch,23223
5221,Informationsarchitekt/in,5219,Grafikdesigner/in,hoch,23223
5221,Informationsarchitekt/in,5220,Grafik- und Gamedesigner/in,mittel,23223
5240,Medien- und Kommunikationsdesigner/in,5219,Grafikdesigner/in,hoch,23224
5240,Medien- und Kommunikationsdesigner/in,5220,Video- und Game-Designer/in,hoch,23224
5240,Medien- und Kommunikationsdesigner/in,5221,Informationsarchitekt/in,hoch,23224
5240,Medien- und Kommunikationsdesigner/in,5224,Art-Direktor/in,mittel,23224
5241,Flexograf/in,5222,Mediengestalter/in - Digital und Print,mittel,23282
5224,Art-Direktor/in,5240,Medien- und Kommunikationsdesigner/in,mittel,23293
5224,Art-Direktor/in,5219,Grafikdesigner/in,mittel,23293
5224,Art-Direktor/in,3515,Werbeleiter/in,hoch,23293
5224,Art-Direktor/in,4250,Leiter/in - Informatik und Informationsmanagement,mittel,23293
5224,Art-Direktor/in,5222,Mediengestalter/in - Digital und Print,mittel,23293
5224,Art-Direktor/in,1701,Druckermeister/in,mittel,23293
5224,Art-Direktor/in,1700,Buchbindermeister/in,hoch,23293
5224,Art-Direktor/in,5232,Fotografenmeister/in,mittel,23293
5229,Fotolaborant/in,5230,Foto- und Medientechniker/in,mittel,23312
5229,Fotolaborant/in,5233,Fotograf/in,mittel,23312
5230,Foto- und Medientechniker/in,5229,Fotolaborant/in,mittel,23313
5231,Ingenieur - Foto und Medientechnik,5230,Foto- und Medientechniker/in,hoch,23314
5231,Ingenieur - Foto und Medientechnik,5232,Fotografenmeister/in,mittel,23314
5233,Fotograf/in,5229,Fotolaborant/in,mittel,23322
5233,Fotograf/in,1242,Kamera-Assistent/in,mittel,23322
5234,Drucker/in,1718,Techniker/in - Druck- und Medientechnik,mittel,23411
1718,Techniker/in - Druck- und Medientechnik,1700,Buchbindermeister/in,mittel,23413
1718,Techniker/in - Druck- und Medientechnik,1701,Druckermeister/in,hoch,23413
5237,Buchbinder/in,1700,Buchbindermeister/in,hoch,23422
5237,Buchbinder/in,5238,Buchrestaurator/in,mittel,23422
5238,Buchrestaurator/in,1700,Buchbindermeister/in,hoch,23423
5238,Buchrestaurator/in,5237,Buchbinder/in,mittel,23423
1700,Buchbindermeister/in,1701,Druckermeister/in,mittel,23493
1700,Buchbindermeister/in,5238,Buchrestaurator/in,hoch,23493
1700,Buchbindermeister/in,5237,Buchbinder/in,hoch,23493
1701,Druckermeister/in,1718,Techniker/in - Druck- und Medientechnik,hoch,23493
1701,Druckermeister/in,5238,Buchrestaurator/in,mittel,23493
1701,Druckermeister/in,1700,Buchbindermeister/in,mittel,23493
2001,Gießereihelfer/in,2093,Metallbearbeitungshelfer/in,mittel,24101
2002,Hüttentechnik - Fachkraft,1719,Steuerer von Verfahren in der Metallerzeugung,hoch,24112
2002,Hüttentechnik - Fachkraft,2121,Metall- und Glockengießermeister/in,mittel,24112
2002,Hüttentechnik - Fachkraft,2001,Gießereihelfer/in,mittel,24112
2002,Hüttentechnik - Fachkraft,2006,Walzer/in,mittel,24112
2002,Hüttentechnik - Fachkraft,2010,Gießereimechaniker/in,mittel,24112
2002,Hüttentechnik - Fachkraft,1794,Werkstoffprüfer/in,mittel,24112
1719,Steuerer von Verfahren in der Metallerzeugung,2002,Hüttentechnik - Fachkraft,hoch,24113
1719,Steuerer von Verfahren in der Metallerzeugung,1843,Metallumformungstechniker/in,mittel,24113
1719,Steuerer von Verfahren in der Metallerzeugung,1794,Werkstoffprüfer/in,mittel,24113
1719,Steuerer von Verfahren in der Metallerzeugung,2004,Bergbau- und Hüttentechniker,hoch,24113
1719,Steuerer von Verfahren in der Metallerzeugung,2121,Metall- und Glockengießermeister/in,hoch,24113
1719,Steuerer von Verfahren in der Metallerzeugung,4022,Werkstofftechnik-Ingenieur/in,hoch,24113
1719,Steuerer von Verfahren in der Metallerzeugung,1844,Gießereitechniker/in,mittel,24113
2004,Bergbau- und Hüttentechniker,2002,Hüttentechnik - Fachkraft,mittel,24113
2004,Bergbau- und Hüttentechniker,1719,Steuerer von Verfahren in der Metallerzeugung,hoch,24113
2004,Bergbau- und Hüttentechniker,2001,Gießereihelfer/in,mittel,24113
2004,Bergbau- und Hüttentechniker,1843,Metallumformungstechniker/in,mittel,24113
2004,Bergbau- und Hüttentechniker,1794,Werkstoffprüfer/in,hoch,24113
2006,Walzer/in,1843,Metallumformungstechniker/in,hoch,24122
2006,Walzer/in,2001,Gießereihelfer/in,mittel,24122
2006,Walzer/in,2010,Gießereimechaniker/in,mittel,24122
2006,Walzer/in,1853,Maschineneinrichter/in (spanlose Metallbearbeitung),mittel,24122
2006,Walzer/in,2023,Zerspanungsmechaniker/in,mittel,24122
2007,Grob-/Hammerschmied/in,1843,Metallumformungstechniker/in,mittel,24122
2007,Grob-/Hammerschmied/in,2001,Gießereihelfer/in,mittel,24122
2007,Grob-/Hammerschmied/in,2010,Gießereimechaniker/in,mittel,24122
2007,Grob-/Hammerschmied/in,2014,Gießereiformer/in,mittel,24122
1843,Metallumformungstechniker/in,2006,Walzer/in,hoch,24123
1843,Metallumformungstechniker/in,2007,Grob-/Hammerschmied/in,hoch,24123
1843,Metallumformungstechniker/in,2121,Metall- und Glockengießermeister/in,mittel,24123
1843,Metallumformungstechniker/in,1844,Gießereitechniker/in,mittel,24123
1843,Metallumformungstechniker/in,4022,Werkstofftechnik-Ingenieur/in,hoch,24123
1843,Metallumformungstechniker/in,1719,Steuerer von Verfahren in der Metallerzeugung,mittel,24123
2010,Gießereimechaniker/in,1844,Gießereitechniker/in,hoch,24132
2010,Gießereimechaniker/in,2001,Gießereihelfer/in,mittel,24132
2010,Gießereimechaniker/in,2014,Gießereiformer/in,hoch,24132
1844,Gießereitechniker/in,2010,Gießereimechaniker/in,hoch,24133
1844,Gießereitechniker/in,4022,Werkstofftechnik-Ingenieur/in,hoch,24133
1844,Gießereitechniker/in,2121,Metall- und Glockengießermeister/in,mittel,24133
1844,Gießereitechniker/in,1719,Steuerer von Verfahren in der Metallerzeugung,mittel,24133
2014,Gießereiformer/in,2010,Gießereimechaniker/in,hoch,24142
2014,Gießereiformer/in,2002,Hüttentechnik - Fachkraft,mittel,24142
2121,Metall- und Glockengießermeister/in,2122,Leiter/in - Metallbearbeitung,hoch,24193
2121,Metall- und Glockengießermeister/in,1844,Gießereitechniker/in,mittel,24193
2121,Metall- und Glockengießermeister/in,1719,Steuerer von Verfahren in der Metallerzeugung,mittel,24193
2093,Metallbearbeitungshelfer/in,2032,Metalloberflächenbearbeitungshelfer/in,mittel,24201
2093,Metallbearbeitungshelfer/in,2001,Gießereihelfer/in,mittel,24201
2093,Metallbearbeitungshelfer/in,2052,Feinmechanikerhelfer/in,mittel,24201
2093,Metallbearbeitungshelfer/in,1757,"Helfer/in - Klempnerei, Installation",hoch,24201
2018,Metallbearbeitungstechniker/in,2122,Leiter/in - Metallbearbeitung,mittel,24203
2018,Metallbearbeitungstechniker/in,2050,Feinwerktechniker/in,mittel,24203
2018,Metallbearbeitungstechniker/in,1847,Werkzeugtechniker/in,mittel,24203
2018,Metallbearbeitungstechniker/in,1846,Metallbautechniker/in,mittel,24203
1853,Maschineneinrichter/in (spanlose Metallbearbeitung),2007,Grob-/Hammerschmied/in,hoch,24212
1853,Maschineneinrichter/in (spanlose Metallbearbeitung),2006,Walzer/in,hoch,24212
1853,Maschineneinrichter/in (spanlose Metallbearbeitung),2034,Metallbauer/in,hoch,24212
1853,Maschineneinrichter/in (spanlose Metallbearbeitung),2018,Metallbearbeitungstechniker/in,mittel,24212
2022,Metallschleifer/in,2023,Zerspanungsmechaniker/in,hoch,24222
2022,Metallschleifer/in,2093,Metallbearbeitungshelfer/in,mittel,24222
2022,Metallschleifer/in,2029,Oberflächenbeschichter/in,mittel,24222
2023,Zerspanungsmechaniker/in,2024,CNC-Techniker/in,hoch,24232
2023,Zerspanungsmechaniker/in,2053,Werkzeugmechaniker/in,mittel,24232
2023,Zerspanungsmechaniker/in,2022,Metallschleifer/in,hoch,24232
2023,Zerspanungsmechaniker/in,2018,Metallbearbeitungstechniker/in,mittel,24232
2023,Zerspanungsmechaniker/in,2029,Oberflächenbeschichter/in,mittel,24232
2023,Zerspanungsmechaniker/in,2048,Feinmechaniker/in,mittel,24232
2024,CNC-Techniker/in,1847,Werkzeugtechniker/in,mittel,24233
2024,CNC-Techniker/in,2018,Metallbearbeitungstechniker/in,hoch,24233
2024,CNC-Techniker/in,2023,Zerspanungsmechaniker/in,mittel,24233
2024,CNC-Techniker/in,2050,Feinwerktechniker/in,mittel,24233
2025,Lasertechnische/r Assistent/in,2028,Ingenieur/in - Lasertechnik,hoch,24243
2025,Lasertechnische/r Assistent/in,2018,Metallbearbeitungstechniker/in,mittel,24243
2028,Ingenieur/in - Lasertechnik,2025,Lasertechnische/r Assistent/in,hoch,24244
2028,Ingenieur/in - Lasertechnik,2018,Metallbearbeitungstechniker/in,mittel,24244
2122,Leiter/in - Metallbearbeitung,1703,Werkzeugmachermeister/in,hoch,24293
2122,Leiter/in - Metallbearbeitung,2123,Galvaniseurmeister/in,hoch,24293
2122,Leiter/in - Metallbearbeitung,2018,Metallbearbeitungstechniker/in,mittel,24293
2122,Leiter/in - Metallbearbeitung,1846,Metallbautechniker/in,mittel,24293
2122,Leiter/in - Metallbearbeitung,2047,Metallbaumeister/in,hoch,24293
2122,Leiter/in - Metallbearbeitung,2058,Feinwerkmechanikermeister/in,hoch,24293
2032,Metalloberflächenbearbeitungshelfer/in,2029,Oberflächenbeschichter/in,hoch,24301
2032,Metalloberflächenbearbeitungshelfer/in,2093,Metallbearbeitungshelfer/in,mittel,24301
2029,Oberflächenbeschichter/in,2032,Metalloberflächenbearbeitungshelfer/in,hoch,24302
2029,Oberflächenbeschichter/in,2033,Emaillierer/in,hoch,24302
2029,Oberflächenbeschichter/in,1845,Galvanotechniker/in,hoch,24302
2029,Oberflächenbeschichter/in,5186,Lackierer/in,mittel,24302
2029,Oberflächenbeschichter/in,2022,Metallschleifer/in,mittel,24302
1845,Galvanotechniker/in,2029,Oberflächenbeschichter/in,hoch,24303
1845,Galvanotechniker/in,2123,Galvaniseurmeister/in,hoch,24303
2033,Emaillierer/in,2029,Oberflächenbeschichter/in,hoch,24382
2033,Emaillierer/in,1845,Galvanotechniker/in,mittel,24382
2033,Emaillierer/in,2033,Emaillierer/in,hoch,24382
2123,Galvaniseurmeister/in,1845,Galvanotechniker/in,hoch,24393
2123,Galvaniseurmeister/in,2122,Leiter/in - Metallbearbeitung,hoch,24393
2040,Metallbauhelfer/in,2034,Metallbauer/in,mittel,24411
2040,Metallbauhelfer/in,2093,Metallbearbeitungshelfer/in,hoch,24411
2040,Metallbauhelfer/in,2063,Montagehelfer/in,hoch,24411
2040,Metallbauhelfer/in,2075,Kraftfahrzeugmechanikerhelfer/in,mittel,24411
2034,Metallbauer/in,1846,Metallbautechniker/in,hoch,24412
2034,Metallbauer/in,2040,Metallbauhelfer/in,hoch,24412
2034,Metallbauer/in,2042,Schweißer/in,mittel,24412
1846,Metallbautechniker/in,2034,Metallbauer/inn,hoch,24413
1846,Metallbautechniker/in,1722,Maschinenbauingenieur/in,mittel,24413
1846,Metallbautechniker/in,1720,Schweißtechniker/in,hoch,24413
1846,Metallbautechniker/in,2047,Metallbaumeister/in,hoch,24413
2042,Schweißer/in,1720,Schweißtechniker/in,hoch,24422
2042,Schweißer/in,2034,Metallbauer/in,mittel,24422
1720,Schweißtechniker/in,2042,Schweißer/in,hoch,24423
1720,Schweißtechniker/in,1846,Metallbautechniker/in,hoch,24423
1720,Schweißtechniker/in,2047,Metallbaumeister/in,hoch,24423
2047,Metallbaumeister/in,1846,Metallbautechniker/in,hoch,24493
2047,Metallbaumeister/in,2122,Leiter/in - Metallbearbeitung,hoch,24493
2047,Metallbaumeister/in,1720,Schweißtechniker/in,mittel,24493
2052,Feinmechanikerhelfer/in,2048,Feinmechaniker/in,hoch,24511
2052,Feinmechanikerhelfer/in,2063,Montagehelfer/in,hoch,24511
2052,Feinmechanikerhelfer/in,2093,Metallbearbeitungshelfer/in,mittel,24511
2052,Feinmechanikerhelfer/in,2040,Metallbauhelfer/in,mittel,24511
2048,Feinmechaniker/in,2050,Feinwerktechniker/in,hoch,24512
2048,Feinmechaniker/in,2053,Werkzeugmechaniker/in,hoch,24512
2048,Feinmechaniker/in,2049,Präzisionsinstrumentenmacher/in,hoch,24512
2048,Feinmechaniker/in,2052,Feinmechanikerhelfer/in,mittel,24512
2048,Feinmechaniker/in,2094,Mechatroniker/in,mittel,24512
2048,Feinmechaniker/in,2059,Maschinenschlosser/in,mittel,24512
2049,Präzisionsinstrumentenmacher/in,2050,Feinwerktechniker/in,hoch,24512
2049,Präzisionsinstrumentenmacher/in,2053,Werkzeugmechaniker/in,hoch,24512
2049,Präzisionsinstrumentenmacher/in,2048,Feinmechaniker/in,hoch,24512
2049,Präzisionsinstrumentenmacher/in,2052,Feinmechanikerhelfer/in,mittel,24512
2050,Feinwerktechniker/in,2048,Feinmechaniker/in,hoch,24513
2050,Feinwerktechniker/in,2051,Feinwerktechnikingenieur/in,hoch,24513
2050,Feinwerktechniker/in,2058,Feinwerkmechanikermeister/in,mittel,24513
2050,Feinwerktechniker/in,1722,Maschinenbauingenieur/in,mittel,24513
2050,Feinwerktechniker/in,1848,Waffentechniker/in,mittel,24513
2051,Feinwerktechnikingenieur/in,2050,Feinwerktechniker/in,hoch,24514
2051,Feinwerktechnikingenieur/in,2058,Feinwerkmechanikermeister/in,hoch,24514
2051,Feinwerktechnikingenieur/in,2139,Optoelektronikingenieur/in,mittel,24514
2051,Feinwerktechnikingenieur/in,1735,Mikrosystemtechniker/in,mittel,24514
2051,Feinwerktechnikingenieur/in,1722,Maschinenbauingenieur/in,mittel,24514
2053,Werkzeugmechaniker/in,1847,Werkzeugtechniker/in,hoch,24522
2053,Werkzeugmechaniker/in,2048,Feinmechaniker/in,hoch,24522
