kldb_id,auxco_id,auxco_title,kldb_title
73203,3550,Verwaltungsangestellte/r im öffentlichen Dienst,Öffentliche Verwaltung (o.S.)-Spezialist
73232,3551,Steuerverwaltungsbeamt(er/in),Steuerverwaltung - Fachkraft
73233,3551,Steuerverwaltungsbeamt(er/in),Steuerverwaltung - Spezialist
73234,3551,Steuerverwaltungsbeamt(er/in),Steuerverwaltung - Experte
73241,3552,Zolldienstbeamt(er/in),Zolldienst - Helfer
73242,3552,Zolldienstbeamt(er/in),Zolldienst - Fachkraft
73243,3552,Zolldienstbeamt(er/in),Zolldienst - Spezialist
73244,3552,Zolldienstbeamt(er/in),Zolldienst - Experte
73312,3553,Archivdienstbeamter/-beamtin,Archivwesen - Fachkraft
73313,3553,Archivdienstbeamter/-beamtin,Archivwesen - Spezialist
73314,3553,Archivdienstbeamter/-beamtin,Archivwesen - Experte
73332,3555,Rechercheur/in oder Dokumentar/in,"Dokument.-,Informationsdienst-Fachkraft"
73333,3555,Rechercheur/in oder Dokumentar/in,"Dokument.-,Informationsdienst-Spezialist"
73334,3555,Rechercheur/in oder Dokumentar/in,"Dokumentat.-, Informationsdienst-Experte"
73342,3556,Medizinische/r Dokumentar/in,Medizinische Dokumentation - Fachkraft
73394,3557,Leiter/in Bibliothek/Archiv/Registratur,"Führung-Medien-Dokument.-,Informationsd."
73322,3560,Bibliotheksassistent/in,Bibliothekswesen - Fachkraft
72112,3567,Bankkundenberater/in,Bankkaufleute - Fachkraft
72144,3568,Finanzanalyst/in,Finanzanalysten/innen - Experte
72194,3569,Filialleiter/in einer Bank oder Versicherung,"Führung-Versicherung-,Finanzdienstleist."
72294,3570,Leiter/in Rechnungswesen/ Revision/ Controlling,"Führung-Rechnungsw.,Controlling,Revision"
72233,3573,Controller/in,Controlling - Spezialist
72234,3573,Controller/in,Controlling - Experte
72122,3577,Geldanlageberater/in,"Anlageberater, Finanzdienstl.-Fachkraft"
72124,3577,Geldanlageberater/in,"Anlageberater, Finanzdienstl.-Experte"
72123,3577,Geldanlageberater/in,"Anlageberater, Finanzdienstl.-Spezialist"
72132,3578,Versicherungssachbearbeiter/in,Versicherungskaufleute - Fachkraft
72212,3580,Lohn- und Gehaltsbuchhalter/in,Buchhaltung - Fachkraft
72244,3581,Wirtschaftsprüfer/in,Wirtschaftsprüfung - Experte
72243,3581,Wirtschaftsprüfer/in,Wirtschaftsprüfung - Spezialist
72113,3582,Kreditsachbearbeiter/in,Bankkaufleute - Spezialist
72132,3584,Versicherungsagent/in,Versicherungskaufleute - Fachkraft
72133,3584,Versicherungsagent/in,Versicherungskaufleute - Spezialist
72132,3585,Versicherungsgutachter/in,Versicherungskaufleute - Fachkraft
72133,3585,Versicherungsgutachter/in,Versicherungskaufleute - Spezialist
72134,3586,Versicherungsberater/in,Versicherungskaufleute - Experte
72302,3587,Steuerfachmann/-frau,Steuerberatung - Fachkraft
72303,3587,Steuerfachmann/-frau,Steuerberatung - Spezialist
72304,3587,Steuerfachmann/-frau,Steuerberatung - Experte
72182,3590,Geldbearbeiter/in bei der deutschen Bundesbank,"Versicher-,Finanzdienstl.(ssT)-Fachkraft"
72183,3591,Leasing-Berater/in,"Versicher,Finanzdienstl.(ssT)-Spezialist"
72184,3593,Zentralbankbeamter/-beamtin,"Versicher-,Finanzdienstl.(ssT)-Experte"
71512,3594,Personalsachbearbeiter/in,"Personalentwick.,sachbearbeit.-Fachkraft"
71513,3595,Personalfachkaufmann/-frau,"Personalentwick.,sachbearbeit-Spezialist"
71514,3596,Personalentwickler/in,"Personalentwickl.,-sachbearbeit.-Experte"
71522,3597,Personalvermittler/in,Personaldienstleistung - Fachkraft
71523,3597,Personalvermittler/in,Personaldienstleistung - Spezialist
71524,3598,Berufsberater/in,Personaldienstleistung - Experte
71594,3599,Personalleiter/in,"Führung - Personalwesen, -dienstleistung"
73222,7003,Arztsekretär/in,Verwaltende Berufe im Sozial- und Gesundheitswesen - fachlich ausgerichtete Tätigkeiten
73223,7003,Arztsekretär/in,Verwaltende Berufe im Sozial- und Gesundheitswesen - komplexe Spezialistentätigkeiten
73223,7005,Gesundheitsbetriebswirt/in,Verwaltende Berufe im Sozial- und Gesundheitswesen - komplexe Spezialistentätigkeiten
73224,7005,Gesundheitsbetriebswirt/in,Verwaltende Berufe im Sozial- und Gesundheitswesen - hoch komplexe Tätigkeiten
81444,1007,Facharzt/-ärztin - Gynäkologie oder Urologie,"Fachärzte/-ärztinnen in den Bereichen Hautkrankheiten, Sinnes- und Geschlechtsorgane - hoch komplexe Tätigkeiten"
81444,1008,Facharzt/-ärztin - Haut- und Geschlechtskrankheiten,"Fachärzte/-ärztinnen in den Bereichen Hautkrankheiten, Sinnes- und Geschlechtsorgane - hoch komplexe Tätigkeiten"
81444,1009,Facharzt/-ärztin - Hals-Nasen-Ohren- oder Augenheilkunde,"Fachärzte/-ärztinnen in den Bereichen Hautkrankheiten, Sinnes- und Geschlechtsorgane - hoch komplexe Tätigkeiten"
81393,1807,Leiter/in - Rettungsdienst,"Aufsichtskräfte - Gesundheits- und Krankenpflege, Rettungsdienst und Geburtshilfe"
81394,1807,Leiter/in - Rettungsdienst,"Führungskräfte - Gesundheits- und Krankenpflege, Rettungsdienst und Geburtshilfe"
81142,1826,Tierarzthelfer/in,Tiermedizinische Fachangestellte - fachlich ausgerichtete Tätigkeiten
81143,1826,Tierarzthelfer/in,Tiermedizinische Fachangestellte - komplexe Spezialistentätigkeiten
81393,1827,Stationsleiter/in,"Aufsichtskräfte - Gesundheits- und Krankenpflege, Rettungsdienst und Geburtshilfe"
81394,1827,Stationsleiter/in,"Führungskräfte - Gesundheits- und Krankenpflege, Rettungsdienst und Geburtshilfe"
82232,1828,Ernährungstrainer/in,Berufe in der Ernährungsberatung - fachlich ausgerichtete Tätigkeiten
82233,1828,Ernährungstrainer/in,Berufe in der Ernährungsberatung - komplexe Spezialistentätigkeiten
82503,1829,Medizintechniker/in,Berufe in der Medizintechnik (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
82504,1829,Medizintechniker/in,Berufe in der Medizintechnik (ohne Spezialisierung) - hoch komplexe Tätigkeiten
82593,1830,Orthopädietechnikermeister/in,"Aufsichtskräfte - Medizin-, Orthopädie- und Rehatechnik"
82594,1830,Orthopädietechnikermeister/in,"Führungskräfte - Medizin-, Orthopädie- und Rehatechnik"
82593,1831,Zahntechnikermeister/in,"Aufsichtskräfte - Medizin-, Orthopädie- und Rehatechnik"
82594,1831,Zahntechnikermeister/in,"Führungskräfte - Medizin-, Orthopädie- und Rehatechnik"
82593,1832,Augenoptikermeister/in,"Aufsichtskräfte - Medizin-, Orthopädie- und Rehatechnik"
82594,1832,Augenoptikermeister/in,"Führungskräfte - Medizin-, Orthopädie- und Rehatechnik"
82593,1833,Hörgerätemeister/in,"Aufsichtskräfte - Medizin-, Orthopädie- und Rehatechnik"
82594,1833,Hörgerätemeister/in,"Führungskräfte - Medizin-, Orthopädie- und Rehatechnik"
83142,1834,Sozialassistent/in,Haus- und Familienpflege - Fachkraft
83143,1834,Sozialassistent/in,Haus- und Familienpflege - Spezialist
81102,7001,Arzthelfer/in,Medizinische Fachangestellte/r (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
81103,7001,Arzthelfer/in,Medizinische Fachangestellte (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
81112,7002,Zahnarzthelfer/in,Zahnmedizinische Fachangestellte - fachlich ausgerichtete Tätigkeiten
81113,7002,Zahnarzthelfer/in,Zahnmedizinische Fachangestellte - komplexe Spezialistenfähigkeit
81122,7004,medizinische/r Fußpfleger/in,Podologen/Podologinnen - Fachkraft
81143,7008,Tierarztfachhelfer/in - Besamungswesen,Tiermedizinische Fachangestellte - komplexe Spezialistentätigkeiten
81212,7009,Medizinisch-technische/r Laboratoriumsassistent/in (MTLA),Medizinisch-technische Berufe im Laboratorium - fachlich ausgerichtete Tätigkeiten
81213,7009,Medizinisch-technische/r Laboratoriumsassistent/in (MTLA),Medizinisch-technische Berufe im Laboratorium - komplexe Spezialistentätigkeiten
81214,7010,Facharzt/-ärztin für Mikrobiologie,Medizinisch-technische Berufe im Laboratorium - hoch komplexe Tätigkeiten
81222,7011,Medizinisch-technische/r Assistent/in (MTA),Medizinisch-technische Berufe in der Funktionsdiagnostik - fachlich ausgerichtete Tätigkeiten
81224,7012,Ingenieur/in - Kardiotechnik,Medizinisch-technische Berufe in der Funktionsdiagnostik - hoch komplexe Tätigkeiten
81232,7013,Radiologieassistent/in,Medizinisch-technische Berufe in der Radiologie - fachlich ausgerichtete Tätigkeiten
81233,7013,Radiologieassistent/in,Medizinisch-technische Berufe in der Radiologie - komplexe Spezialistentätigkeiten
81234,7014,Radiologe/Radiologin,Medizinisch-technische Berufe in der Radiologie - hoch komplexe Tätigkeiten
81242,7015,Veterinärmedizinische/r Laborant/in,Medizinisch-technische Berufe in der Veterinärmedizin - fachlich ausgerichtete Tätigkeiten
81243,7015,Veterinärmedizinische/r Laborant/in,Medizinisch-technische Berufe in der Veterinärmedizin - komplexe Spezialistentätigkeiten
81294,7016,Medizinisch-technische/r Laborleiter/in,Führungskräfte - Medizinisches Laboratorium
81301,7017,Ambulante/r Pflegediensthelfer/in,Berufe in der Gesundheits- und Krankenpflege (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten
81301,7018,Krankenpflegehelfer/in,Berufe in der Gesundheits- und Krankenpflege (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten
81323,7020,Fachkinderkrankenschwester/ -pfleger,Berufe in der Fachkinderkrankenpflege - komplexe Spezialistentätigkeiten
81332,7021,Operationstechnische/r Assistent/in,Berufe in der operations-/medizintechnischen Assistenz - fachlich ausgerichtete Tätigkeiten
81333,7021,Operationstechnische/r Assistent/in,Operationstechn. Assistenz - Spezialist
81341,7022,Rettungsdiensthelfer/in,Berufe im Rettungsdienst - Helfer-/Anlerntätigkeiten
81353,7023,Hebamme/ Entbindungspfleger,Berufe in der Geburtshilfe und Entbindungspflege - komplexe Spezialistentätigkeiten
81352,7023,Hebamme/ Entbindungspfleger,"Geburtshilfe,Entbindungspflege-Fachkraft"
81182,7024,Sterilisationsassistent/in,Medizin. Fachangestellte (ssT)-Fachkraft
81383,7025,Stomatherapeut/in,Berufe in der Gesundheits- und Krankenpflege (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
81404,7028,Allgemeinarzt /-ärztin,Ärzte/Ärztinnen (ohne Spezialisierung) - hoch komplexe Tätigkeiten
81484,7028,Allgemeinarzt /-ärztin,Ärzte/Ärztinnen (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
81414,7029,Facharzt/-ärztin – Kinder- und Jugendmedizin,Fachärzte/-ärztinnen in der Kinder- und Jugendmedizin - hoch komplexe Tätigkeiten
81424,7030,Internist/in,Fachärzte/-ärztinnen in der Inneren Medizin - hoch komplexe Tätigkeiten
81434,7031,Chirurg/in,Fachärzte/-ärztinnen in der Chirurgie - hoch komplexe Tätigkeiten
81454,7032,Anästhesist/in,Fachärzte/-ärztinnen in der Anästhesiologie - hoch komplexe Tätigkeiten
81464,7033,Neurologe/ Neurologin,"Fachärzte/-ärztinnen in der Neurologie, Psychiatrie, Psychotherapie und psychosomatischen Medizin - hoch komplexe Tätigkeiten"
81474,7034,Zahnarzt/ -ärztin,Zahnärzte/-ärztinnen und Kieferorthopäden/-orthopädinnen - hoch komplexe Tätigkeiten
81494,7035,Chefarzt/-ärztin,Führungskräfte - Human- und Zahnmedizin
81504,7036,Tierarzt/-ärztin,Tierärzte/-ärztinnen (ohne Spezialisierung) - hoch komplexe Tätigkeiten
81514,7036,Tierarzt/-ärztin,"Tierärzte für Groß-, Nutztiere - Experte"
81524,7036,Tierarzt/-ärztin,Tierärzte/-ärztinnen für Haus- und Heimtiere - hoch komplexe Tätigkeiten
81532,7037,Tierheilpraktiker/in,Tierheilpraktiker/innen - fachlich ausgerichtete Tätigkeiten
81584,7038,Tierpsychologe/-psychologin,Berufe in der Tiermedizin und Tierheilkunde (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
81594,7039,Tierärztliche/r Direktor/in,Führungskräfte - Tiermedizin und Tierheilkunde
81623,7040,Psychologische/r Assistent/in,Berufe in der klinischen Psychologie - komplexe Spezialistentätigkeiten
81624,7041,Psychologe/Psychologin,Berufe in der klinischen Psychologie - hoch komplexe Tätigkeiten
81614,7041,Psychologe/Psychologin,Berufe in der nicht klinischen Psychologie - hoch komplexe Tätigkeiten
81634,7042,Psychotherapeut/in,Berufe in der nicht ärztlichen Psychotherapie - hoch komplexe Tätigkeiten
81713,7043,Physiotherapeut/in,Berufe in der Physiotherapie - komplexe Spezialistentätigkeiten
81712,7043,Physiotherapeut/in,Berufe in der Physiotherapie - fachlich ausgerichtete Tätigkeiten
81714,7043,Physiotherapeut/in,Berufe in der Physiotherapie - hoch komplexe Tätigkeiten
81722,7045,Fachassistent/in Hirnleistungstraining,Berufe in der Ergotherapie - fachlich ausgerichtete Tätigkeiten
81723,7047,Ergotherapeut/in,Berufe in der Ergotherapie - komplexe Spezialistentätigkeiten
81724,7047,Ergotherapeut/in,Berufe in der Ergotherapie - hoch komplexe Tätigkeiten
81733,7048,Logopäde/Logopädin,Berufe in der Sprachtherapie - komplexe Spezialistentätigkeiten
81734,7048,Logopäde/Logopädin,Berufe in der Sprachtherapie - hoch komplexe Tätigkeiten
81743,7049,Musik- oder Kunsttherapeut/in,Berufe in der Musik- und Kunsttherapie - komplexe Spezialistentätigkeiten
81744,7049,Musik- oder Kunsttherapeut/in,Berufe in der Musik- und Kunsttherapie - hoch komplexe Tätigkeiten
81752,7050,Heilpraktiker/in,Berufe in der Heilkunde und Homöopathie - fachlich ausgerichtete Tätigkeiten
81753,7050,Heilpraktiker/in,Berufe in der Heilkunde und Homöopathie - komplexe Spezialistentätigkeiten
81762,7051,Diätassistent/in,Berufe in der Diät- und Ernährungstherapie - fachlich ausgerichtete Tätigkeiten
81763,7051,Diätassistent/in,Berufe in der Diät- und Ernährungstherapie - komplexe Spezialistentätigkeiten
81764,7052,Verpflegungsmanager/in (Diätküchenleiter/in),Berufe in der Diät- und Ernährungstherapie - hoch komplexe Tätigkeiten
81782,7053,Diabetesassistent/in ,Berufe in der nicht ärztlichen Therapie und Heilkunde (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
81783,7053,Diabetesassistent/in ,Berufe in der nicht ärztlichen Therapie und Heilkunde (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
81784,7053,Diabetesassistent/in , Berufe in der nicht ärztlichen Therapie und Heilkunde (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
81794,7056,therapeutische/r Einrichtungsleiter/in,Führungskräfte - Nicht ärztliche Therapie und Heilkunde
81804,7057,Apotheker/in,"Apotheker/innen, Pharmazeuten/Pharmazeutinnen - hoch komplexe Tätigkeiten"
81822,7057,Apotheker/in,Berufe in der pharmazeutisch-technischen Assistenz - fachlich ausgerichtete Tätigkeiten
81814,7058,Pharmakologe/Pharmakologin,Fachärzte/-ärztinnen in der Pharmakologie - hoch komplexe Tätigkeiten
81814,7059,Arzt/Ärztin - Pharmakologie und Toxikologie,Fachärzte/-ärztinnen in der Pharmakologie - hoch komplexe Tätigkeiten
81883,7061,Pharmareferent/in,Berufe in der Pharmazie (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
81884,7063,Referent/in - klinische Studien (CRA),Berufe in der Pharmazie (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
82101,7064,Altenpflegehelfer/in,Berufe in der Altenpflege (ohne Spezialisierung) - Helfer-/Anlerntätigkeiten
82102,7065,Altenpfleger/in,Berufe in der Altenpflege (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
82103,7065,Altenpfleger/in,Berufe in der Altenpflege (ohne Spezialisierung) - komplexe Spezialistentätigkeiten
82182,7066,Altenpfleger/in mit Spezialisierung,Berufe in der Altenpflege (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
82183,7066,Altenpfleger/in mit Spezialisierung,Berufe in der Altenpflege (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
82212,7067,Gesundheitstrainer/in,Berufe in der Gesundheitsberatung - fachlich ausgerichtete Tätigkeiten
82213,7068,Gesundheitsberater/in,Berufe in der Gesundheitsberatung - komplexe Spezialistentätigkeiten
82214,7070,Gesundheitsförderer/-förderin,Berufe in der Gesundheitsberatung - hoch komplexe Tätigkeiten
82222,7072,Fachkraft - Beauty und Wellness,Wellnessberufe - fachlich ausgerichtete Tätigkeiten
82223,7072,Fachkraft - Beauty und Wellness,Wellnessberufe - komplexe Spezialistentätigkeiten
82243,7076,Qualitätsmanagementbeauftragte/r im Gesundheits-/Sozialwesen,Qualitätsbeauftragte im Gesundheitswesen - komplexe Spezialistentätigkeiten
82284,7077,Ökotrophologe/Ökotrophologin,"Berufe in Ernährungs- und Gesundheitsberatung, Wellness (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten"
82312,7078,Friseur/in,Berufe im Friseurgewerbe - fachlich ausgerichtete Tätigkeiten
82311,7078,Friseur/in,Berufe im Friseurgewerbe - Helfer-/Anlerntätigkeiten
82322,7080,Kosmetiker/in,Berufe in der Kosmetik - fachlich ausgerichtete Tätigkeiten
82342,7081,Maskenbildner/in,Berufe in der Maskenbildnerei - fachlich ausgerichtete Tätigkeiten
82343,7081,Maskenbildner/in,Berufe in der Maskenbildnerei - komplexe Spezialistentätigkeiten
82402,7082,Bestatter/in,Berufe im Bestattungswesen - fachlich ausgerichtete Tätigkeiten
82403,7082,Bestatter/in,Berufe im Bestattungswesen - komplexe Spezialistentätigkeiten
82332,7084,Tätowierer/in und Piercer/in,Tätowierer/innen und Piercer/innen - fachlich ausgerichtete Tätigkeiten
82393,7085,Friseurmeister/in,Aufsichtskräfte - Körperpflege
82393,7086,Kosmetikmeister/in,Aufsichtskräfte - Körperpflege
82393,7087,Chefmaskenbildner/in,Aufsichtskräfte - Körperpflege
82493,7088,Bestattermeister/in,Aufsichtskräfte - Bestattungswesen
82494,7088,Bestattermeister/in,Führungskräfte - Bestattungswesen
82502,7090,Assistent/in - medizinische Gerätetechnik,Berufe in der Medizintechnik (ohne Spezialisierung) - fachlich ausgerichtete Tätigkeiten
82512,7094,Orthopädietechnik-Mechaniker/In,Berufe in der Orthopädie- und Rehatechnik - fachlich ausgerichtete Tätigkeiten
82513,7094,Orthopädietechnik-Mechaniker/In,Berufe in der Orthopädie- und Rehatechnik - komplexe Spezialistentätigkeiten
82514,7096,Ingenieur/in - Orthopädie- und Rehatechnik,Berufe in der Orthopädie- und Rehatechnik - hoch komplexe Tätigkeiten
82522,7097,Augenoptiker/in,Berufe in der Augenoptik - fachlich ausgerichtete Tätigkeiten
82523,7097,Augenoptiker/in,Berufe in der Augenoptik - komplexe Spezialistentätigkeiten
82524,7098,Ingenieur/in - Augenoptik,Berufe in der Augenoptik - hoch komplexe Tätigkeiten
82532,7099,Hörgeräteakustiker/in,Berufe in der Hörgeräteakustik - fachlich ausgerichtete Tätigkeiten
82533,7099,Hörgeräteakustiker/in,Berufe in der Hörgeräteakustik - komplexe Spezialistentätigkeiten
81182,7100,Werkpfleger/-schwester,Medizin. Fachangestellte (ssT)-Fachkraft
81183,7100,Werkpfleger/-schwester,Medizinische Fachangestellte (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
81223,7101,Fachassistent/in - Herz-Kreislauf-Funktionsdiagnostik,Med-tech.Berufe Funktionsdiag-Spezialist
81313,7104,Krankenschwester/-pfleger,Fachkrankenpflege - Spezialist
81302,7104,Krankenschwester/-pfleger,"Gesundheits-,Krankenpflege(oS)-Fachkraft"
81342,7105,Notfallsanitäter/in,Berufe im Rettungsdienst - fachlich ausgerichtete Tätigkeiten
81343,7106,Disponent/in in einer Rettungsleitstelle,Rettungsdienst - Spezialist
82534,7109,Ingenieur/in - Hörtechnik und Audiologie,Berufe in der Hörgeräteakustik - hoch komplexe Tätigkeiten
82542,7110,Zahntechniker/in,Berufe in der Zahntechnik - fachlich ausgerichtete Tätigkeiten
81894,7121,Apothekenleiter/in,Führungskräfte - Pharmazie
82194,7122,Leiter/in - Altenpflegeeinrichtung,Führungskräfte - Altenpflege
81132,8001,Augenarztgehilfe/-gehilfin (Orthoptist/in),Orthoptisten/Orthoptistinnen - Fachkraft
83111,8002,Kinderbetreuer/in,"Kinderbetreuung, -erziehung - Helfer"
83112,8003,Erzieher/in,"Kinderbetreuung, -erziehung - Fachkraft"
83124,8004,Sozialpädagoge/- pädagogin,"Sozialarbeit, Sozialpädagogik - Experte"
83123,8004,Sozialpädagoge/- pädagogin,Berufe in der Sozialarbeit und Sozialpädagogik - komplexe Spezialistentätigkeiten
83112,8005,Heimerzieher/in,"Kinderbetreuung, -erziehung - Fachkraft"
83131,8006,Heilerziehungspfleger/in in Privathaushalten,"Heilerziehungspflege, Sonderpäd. -Helfer"
83132,8006,Heilerziehungspfleger/in in Privathaushalten,"Heilerziehungspflege,Sonderpäd-Fachkraft"
83131,8007,Heilerziehungspfleger/in in Pflegeeinrichtungen,"Heilerziehungspflege, Sonderpäd. -Helfer"
83132,8007,Heilerziehungspfleger/in in Pflegeeinrichtungen,"Heilerziehungspflege,Sonderpäd-Fachkraft"
83133,8008,Heilpädagoge/ -pädagogin,"Heilerziehungspfl.,Sonderpäd.-Spezialist"
83134,8008,Heilpädagoge/ -pädagogin,"Heilerziehungspflege,Sonderpäd.-Experte"
83143,8010,Familienpfleger/in für Notsituationen,Haus- und Familienpflege - Spezialist
83154,8011,Sozialberater/in,"Sozial-,Erziehungs-, Suchtberat.-Experte"
83193,8012,Kindergartenleiter/in,"Aufsicht-Erziehung,Sozialarbeit,Heilerz."
83211,8013,Haushaltshilfe,Hauswirtschaft - Helfer
83212,8014,Hauswirtschafter/in in Privathaushalten,Hauswirtschaft - Fachkraft
83213,8014,Hauswirtschafter/in in Privathaushalten,Hauswirtschaft - Spezialist
83223,8015,Verbraucherberater/in,Verbraucherberatung - Spezialist
83293,8016,Hauswirtschaftsleiter/in für Großbetriebe,"Aufsicht-Hauswirtschaft,Verbraucherber."
83293,8017,Hauswirtschaftsleiter/in für Privathaushalte,"Aufsicht-Hauswirtschaft,Verbraucherber."
83314,8018,Pfarrer/in,Theologie - Experte
83322,8019,Gemeindereferent/in,Gemeindearbeit - Fachkraft
83323,8019,Gemeindereferent/in,Gemeindearbeit - Spezialist
83332,8020,Nonne/Mönch,"Angeh.geistl.Orden,Mutterhäus.-Fachkraft"
83333,8021,Klostervorsteher/in,"Angeh.geistl.Orden, Mutterh.-Spezialist"
83382,8022,Küster/in,"Theologie,Gemeindearbeit (ssT)-Fachkraft"
83383,8023,Trauerredner/in,"Theologie,Gemeindearbeit(ssT)-Spezialist"
83383,8024,Christliche/r Jugendbetreuer/in,"Theologie,Gemeindearbeit(ssT)-Spezialist"
83384,8025,Missionar/in,"Theologie, Gemeindearbeit (ssT)-Experte"
83394,8026,Bischof/Bischöfin,Führung - Theologie und Gemeindearbeit
84114,8027,Grundschullehrer/in,Lehrkräfte in der Primarstufe - Experte
84124,8028,Lehrer/in Sekundarstufe,Lehrkräfte in d. Sekundarstufe - Experte
84134,8029,Sonderschullehrer/in,Lehrkräfte an Sonderschulen - Experte
84144,8030,Ausbildungslehrer/in,Lehrerausbildung - Experte
84183,8031,Lernbetreuer/in,Lehrkräfte allg. Schule (ssT)-Spezialist
84184,8032,Beratungslehrer/in,Lehrkräfte allg. Schule (ssT)-Experte
84194,8033,Schulleiter/in - allgemeinbildende Schulen,Führung - Allgemeinbildende Schulen
84214,8034,Berufsschullehrer/in,Lehrkräfte berufsbildende Fächer-Experte
84213,8034,Berufsschullehrer/in,Lehrkräfte für berufsbildende Fächer - komplexe Spezialistentätigkeiten
84223,8035,Lehrlingsausbilder/in,"Betriebl.Ausbild., Berufspäd.-Spezialist"
84224,8035,Lehrlingsausbilder/in,"Betriebl. Ausbild., Berufspäd.-Experte"
84294,8036,Schulleiter/in – berufliche Schulen,"Führung - BBS, betriebl.Ausb., Betr.päd."
84304,8037,Dozent/in / Professor/in,Hochschullehre und -forschung - Experte
84394,8038,Hochschulpräsident/in bzw. Hochschulrektor/in,Führung - Hochschullehre und -forschung
84404,8039,Dozent/in - Erwachsenenbildung,Erwachsenenbildung (o.S.) - Experte
84413,8041,Musiklehrer/in,Musikpädagogik - Spezialist
84412,8041,Musiklehrer/in,Musikpädagogik - Fachkraft
84414,8041,Musiklehrer/in,Musikpädagogik - Experte
84424,8043,Religionslehrer/in,Religionspädagogik - Experte
84424,8044,Gemeindepädagoge/-pädagogin,Religionspädagogik - Experte
84434,8045,Kunstpädagoge/-pädagogin bzw.Theaterpädagoge/-pädagogin,"Kunst-, Theaterpädagogik - Experte"
84444,8046,IT- Trainer/in,IT-Anwendungstraining - Experte
84454,8047,Fremdsprachlehrer/in,(Fremd-)Sprachenlehrer/innen - Experte
84483,8048,Eurythmielehrer/in,Lehrkr.außerschul.Bild.(ssT)-Spezialist
84483,8049,Erstehilfelehrer/in,Lehrkr.außerschul.Bild.(ssT)-Spezialist
84484,8050,Museumspädagoge/- pädagogin,Lehrkr. außerschul.Bild.(ssT)-Experte
84494,8051,Leiter/in - außerschulische Bildungseinrichtungen,Führung-Außerschul.Bildungseinrichtungen
84503,8052,Trainer/in - Leistungssport,Sportlehrer/innen (o.S.) - Spezialist
84504,8053,Sportpädagoge/-pädagogin,Sportlehrer/innen (o.S.) - Experte
84513,8054,Fahrlehrer/in,Fahrlehrer/innen - Spezialist
84523,8055,Fluglehrer/in,Fluglehrer/innen - Spezialist
84533,8056,Tanzlehrer/in,Tanzlehrer/innen - Spezialist
84543,8057,Trainer/in - Ballsport,Trainer - Ballsportarten - Spezialist
84553,8058,Fitnesstrainer/in  bzw. Gymnastiklehrer/in,"Trainer - Fitness,Gymnastik - Spezialist"
84583,8059,Freizeitsportlehrer/in,Sportlehrer/innen (s.s.T.) - Spezialist
83194,8061,Leiter/in einer sozialpädagogischen Einrichtung,"Führungskräfte - Erziehung, Sozialarbeit, Heilerziehungspflege"
83212,8062,Hauswirtschafter/in in sozialen und gewerblichen Einrichtungen,Hauswirtschaft - Fachkraft
83213,8062,Hauswirtschafter/in in sozialen und gewerblichen Einrichtungen,Hauswirtschaft - Spezialist
92122,1002,Callcenteragent/in (Inbound),Berufe im Dialogmarketing - fachlich ausgerichtete Tätigkeiten
92122,1003,Verkäufer/in - Telemarketing,Berufe im Dialogmarketing - fachlich ausgerichtete Tätigkeiten
91104,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in Sprach- und Literaturwissenschaften (o.S.) - hoch komplexe Tätigkeiten
91114,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in der Germanistik - hoch komplexe Tätigkeiten
91124,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in der Anglistik und Amerikanistik - hoch komplexe Tätigkeiten
91134,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in der Romanistik - hoch komplexe Tätigkeiten
91144,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in der Slawistik und verwandte Bereiche - hoch komplexe Tätigkeiten
91154,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in der Arabistik und Orientalistik - hoch komplexe Tätigkeiten
91164,1100,Literaturwissenschaftler/in / Sprachwissenschaftler/in,Berufe in der Sprach- und Literaturwissenschaft des asiatischen Raums - hoch komplexe Tätigkeiten
